CODIGO,NOME,DOCUMENTO,CEP,CPF_SOCIO
99092934647452,Raquel Correia,63182540000153,06544810,78562490130
99092934647452,Raquel Correia,63182540000153,06544810,79451082611
65466218047251,Mateus Pacheco,21875046000124,72176781,67439281004
65466218047251,Mateus Pacheco,21875046000124,72176781,50398462747
71329348917648,Maria Luiza Barros,27436015000153,17050723,49180362524
71329348917648,Maria Luiza Barros,27436015000153,17050723,29850376112
95736942277358,Benjamin Souza,85067312000175,69280896,53097164243
95736942277358,Benjamin Souza,85067312000175,69280896,04538967157
95736942277358,Benjamin Souza,85067312000175,69280896,76025148902
95736942277358,Benjamin Souza,85067312000175,69280896,80694713520
95736942277358,Benjamin Souza,85067312000175,69280896,61425983006
77902931411371,Luana Farias,85260749000120,32076055,71280569476
77902931411371,Luana Farias,85260749000120,32076055,48570231997
87037798400947,Ana Beatriz Sales,98624731000102,53043047,32580417680
87037798400947,Ana Beatriz Sales,98624731000102,53043047,89361254006
95643040957234,Alexia Duarte,53162948000100,77460053,15389402723
95643040957234,Alexia Duarte,53162948000100,77460053,25740613817
95643040957234,Alexia Duarte,53162948000100,77460053,80642357900
95643040957234,Alexia Duarte,53162948000100,77460053,96825304151
57464694915083,Bruna da Cunha,37921408000106,80550102,45921670316
57464694915083,Bruna da Cunha,37921408000106,80550102,83179042613
57464694915083,Bruna da Cunha,37921408000106,80550102,69753402856
57464694915083,Bruna da Cunha,37921408000106,80550102,59204167343
57464694915083,Bruna da Cunha,37921408000106,80550102,71052386903
81879767338951,Aylla Ramos,37869510000100,86693682,91764852001
81879767338951,Aylla Ramos,37869510000100,86693682,75836429065
25124862948695,Bernardo da Rosa,94506873000114,28851387,24863190506
25124862948695,Bernardo da Rosa,94506873000114,28851387,27054681371
25124862948695,Bernardo da Rosa,94506873000114,28851387,40283176571
86927315458856,Otto Sampaio,17590348000189,16538270,59413607893
86927315458856,Otto Sampaio,17590348000189,16538270,20319847640
65240634475589,Sra. Alexia Garcia,32058974000112,03492689,39280176595
65240634475589,Sra. Alexia Garcia,32058974000112,03492689,40651273943
93257190740130,Luiz Felipe Cardoso,32619457000175,44268377,13894720603
93257190740130,Luiz Felipe Cardoso,32619457000175,44268377,12437086978
58570695732127,Luan Aragão,74205698000118,63308500,45691082701
58570695732127,Luan Aragão,74205698000118,63308500,46185709384
15341733001219,Srta. Nina Silveira,59806742000151,23295238,35296084756
15341733001219,Srta. Nina Silveira,59806742000151,23295238,40359271804
15341733001219,Srta. Nina Silveira,59806742000151,23295238,91276450370
79868058293414,Rafael Pastor,60842751000187,17526555,75048936256
79868058293414,Rafael Pastor,60842751000187,17526555,96273015406
79868058293414,Rafael Pastor,60842751000187,17526555,39247516099
79868058293414,Rafael Pastor,60842751000187,17526555,52067483900
87208908772808,Vicente Novaes,13679085000128,10657858,63891507259
87208908772808,Vicente Novaes,13679085000128,10657858,73862450929
87208908772808,Vicente Novaes,13679085000128,10657858,39512674882
10917611959558,Vitor da Rocha,31256987000133,51272069,95437012616
10917611959558,Vitor da Rocha,31256987000133,51272069,39512674882
10917611959558,Vitor da Rocha,31256987000133,51272069,57436180975
10917611959558,Vitor da Rocha,31256987000133,51272069,12096475830
43035602875192,Letícia Gonçalves,34658720000160,89008643,02356198415
43035602875192,Letícia Gonçalves,34658720000160,89008643,74980165249
43035602875192,Letícia Gonçalves,34658720000160,89008643,09184576375
43035602875192,Letícia Gonçalves,34658720000160,89008643,91586073230
26652122358234,João Lucas Pacheco,59027483000160,19325610,04583271905
26652122358234,João Lucas Pacheco,59027483000160,19325610,46851932709
26652122358234,João Lucas Pacheco,59027483000160,19325610,64021573925
28306915817673,Sara Campos,51234680000149,60755536,38540679256
28306915817673,Sara Campos,51234680000149,60755536,95437012616
45069865223777,Benjamim Viana,52416738000138,50483870,85109263442
45069865223777,Benjamim Viana,52416738000138,50483870,46718350966
45069865223777,Benjamim Viana,52416738000138,50483870,36021957407
36098706910928,Hellena Pimenta,93870526000103,55250512,01629753840
36098706910928,Hellena Pimenta,93870526000103,55250512,24061539752
36098706910928,Hellena Pimenta,93870526000103,55250512,32890574105
36098706910928,Hellena Pimenta,93870526000103,55250512,15026843905
83010630291358,Leonardo Melo,20345987000193,56101479,05436791280
83010630291358,Leonardo Melo,20345987000193,56101479,57418263007
83010630291358,Leonardo Melo,20345987000193,56101479,30287941604
83010630291358,Leonardo Melo,20345987000193,56101479,29806317521
87549285334503,Srta. Luísa Silva,49817506000187,85305111,23097415661
87549285334503,Srta. Luísa Silva,49817506000187,85305111,60278345956
87549285334503,Srta. Luísa Silva,49817506000187,85305111,64021573925
87549285334503,Srta. Luísa Silva,49817506000187,85305111,39407156893
87549285334503,Srta. Luísa Silva,49817506000187,85305111,29615078476
87549285334503,Srta. Luísa Silva,49817506000187,85305111,70256934800
60932394574501,Sophie Ferreira,85630741000109,12079734,04583271905
60932394574501,Sophie Ferreira,85630741000109,12079734,20459768158
88643008055539,Sr. Gael Sousa,90732164000104,69600663,30825967465
88643008055539,Sr. Gael Sousa,90732164000104,69600663,30498712532
49626440427125,Brenda Barbosa,01423798000147,93872304,31297685059
49626440427125,Brenda Barbosa,01423798000147,93872304,94167582309
49626440427125,Brenda Barbosa,01423798000147,93872304,56328901712
57674689921634,Gabrielly Abreu,48651739000190,09272541,41379506875
57674689921634,Gabrielly Abreu,48651739000190,09272541,50791246876
66680683781098,Dr. Yan das Neves,21407386000120,24362385,52971380432
66680683781098,Dr. Yan das Neves,21407386000120,24362385,57436180975
66680683781098,Dr. Yan das Neves,21407386000120,24362385,42095683170
33830240052527,Dra. Maria Helena Ribeiro,68501347000151,56513061,56408791220
33830240052527,Dra. Maria Helena Ribeiro,68501347000151,56513061,23461907804
14568822219123,Bárbara Caldeira,15932864000119,31108222,05189347214
14568822219123,Bárbara Caldeira,15932864000119,31108222,56328901712
14568822219123,Bárbara Caldeira,15932864000119,31108222,23097415661
50370915093869,Valentim Campos,41306297000103,11066836,39715482023
50370915093869,Valentim Campos,41306297000103,11066836,62135498700
58623940111745,Sarah Rodrigues,54936871000140,28137575,06879241549
58623940111745,Sarah Rodrigues,54936871000140,28137575,90514723661
76727513780840,Joaquim Ferreira,67835409000107,38751677,65438971200
76727513780840,Joaquim Ferreira,67835409000107,38751677,29136470570
52133135536956,Heloisa Sampaio,75813462000127,87336742,78159260458
52133135536956,Heloisa Sampaio,75813462000127,87336742,58471360993
24105595365178,Isis Azevedo,51436980000100,99020831,63041897539
24105595365178,Isis Azevedo,51436980000100,99020831,41673890539
27253060100399,Davi Lucas Pires,80734165000126,10392332,31402768508
27253060100399,Davi Lucas Pires,80734165000126,10392332,76804523938
27253060100399,Davi Lucas Pires,80734165000126,10392332,12437968040
22708693877842,Milena Pinto,14230695000102,09522383,25017364862
22708693877842,Milena Pinto,14230695000102,09522383,98431605766
22708693877842,Milena Pinto,14230695000102,09522383,23691804551
22708693877842,Milena Pinto,14230695000102,09522383,42386710580
22708693877842,Milena Pinto,14230695000102,09522383,17905824314
75951648483532,Ravi Lucca Garcia,27459306000167,43140515,54290678300
75951648483532,Ravi Lucca Garcia,27459306000167,43140515,79430586157
52017117204039,Daniela Pereira,29530781000108,00553295,48371605226
52017117204039,Daniela Pereira,29530781000108,00553295,27659043161
52017117204039,Daniela Pereira,29530781000108,00553295,60219784558
78449055272785,Dr. José Miguel Araújo,02841395000180,07205735,95631247070
78449055272785,Dr. José Miguel Araújo,02841395000180,07205735,34780295629
78449055272785,Dr. José Miguel Araújo,02841395000180,07205735,65983702483
67910644179475,Dr. Davi Miguel da Conceição,15803947000108,22154030,96017235877
67910644179475,Dr. Davi Miguel da Conceição,15803947000108,22154030,80793126568
65442665919389,Pietra Sales,06723594000145,44886264,95802476176
65442665919389,Pietra Sales,06723594000145,44886264,37860451948
65442665919389,Pietra Sales,06723594000145,44886264,28960471313
65442665919389,Pietra Sales,06723594000145,44886264,27160954858
54797318971713,Antônio Moreira,65219043000108,16740365,74603851235
54797318971713,Antônio Moreira,65219043000108,16740365,82436079510
54797318971713,Antônio Moreira,65219043000108,16740365,61095347225
54797318971713,Antônio Moreira,65219043000108,16740365,40193682796
54797318971713,Antônio Moreira,65219043000108,16740365,46201875344
54797318971713,Antônio Moreira,65219043000108,16740365,48705139279
46495525849033,Daniela Alves,94602351000116,00082545,04285613735
46495525849033,Daniela Alves,94602351000116,00082545,28509417350
46495525849033,Daniela Alves,94602351000116,00082545,84231957673
45009785147077,Lavínia Fernandes,91380657000187,57024977,04583271905
45009785147077,Lavínia Fernandes,91380657000187,57024977,13798526419
66878014422387,Lavínia da Rosa,59726041000102,21041481,60951278401
66878014422387,Lavínia da Rosa,59726041000102,21041481,43260198750
20348072926728,Sr. Dante Castro,32678504000151,51503920,61729453007
20348072926728,Sr. Dante Castro,32678504000151,51503920,70829456392
16861130647204,Henrique Novaes,69587412000176,86505072,01263594743
16861130647204,Henrique Novaes,69587412000176,86505072,32761049543
91769811722136,Maria Flor Novais,17084253000193,51428856,67825419391
91769811722136,Maria Flor Novais,17084253000193,51428856,92374815005
84214026436511,Lívia Machado,67905843000108,05858442,10578439204
84214026436511,Lívia Machado,67905843000108,05858442,81036459748
84214026436511,Lívia Machado,67905843000108,05858442,10964587300
92857327423159,Srta. Maria Liz Camargo,98071263000196,65845503,18735024607
92857327423159,Srta. Maria Liz Camargo,98071263000196,65845503,19208356442
92857327423159,Srta. Maria Liz Camargo,98071263000196,65845503,39172580488
24285149139846,Sra. Olivia da Cunha,12850394000156,75000868,75213480950
24285149139846,Sra. Olivia da Cunha,12850394000156,75000868,62193740534
24285149139846,Sra. Olivia da Cunha,12850394000156,75000868,08714963566
67052865183663,Fernando Martins,95028463000178,78409511,29471035805
67052865183663,Fernando Martins,95028463000178,78409511,64871395057
34701409510575,Lucas Gabriel Abreu,40278519000150,77995446,62193740534
34701409510575,Lucas Gabriel Abreu,40278519000150,77995446,43716890510
34701409510575,Lucas Gabriel Abreu,40278519000150,77995446,93871524646
34701409510575,Lucas Gabriel Abreu,40278519000150,77995446,54136829051
28078735483587,Gustavo Henrique Cavalcanti,54138026000120,28653761,76195842346
28078735483587,Gustavo Henrique Cavalcanti,54138026000120,28653761,14365970801
28078735483587,Gustavo Henrique Cavalcanti,54138026000120,28653761,68397140557
22296360351433,Eloá Pinto,15364072000195,61608363,36049157243
22296360351433,Eloá Pinto,15364072000195,61608363,09184576375
45412432489117,Mirella Vieira,61095742000132,77946759,94857632047
45412432489117,Mirella Vieira,61095742000132,77946759,46891573246
51017620663446,Dra. Ana Clara Teixeira,47130856000145,70763415,36014792570
51017620663446,Dra. Ana Clara Teixeira,47130856000145,70763415,67148239087
51017620663446,Dra. Ana Clara Teixeira,47130856000145,70763415,54780932114
42301735901454,Maria Sophia Barbosa,61207935000138,24761870,62749815002
42301735901454,Maria Sophia Barbosa,61207935000138,24761870,21783046562
42301735901454,Maria Sophia Barbosa,61207935000138,24761870,35490861215
42301735901454,Maria Sophia Barbosa,61207935000138,24761870,53269847173
10082208068917,Maria Clara da Conceição,47395286000115,66242425,01965237886
10082208068917,Maria Clara da Conceição,47395286000115,66242425,62105794343
41647590470333,Dra. Ester Vieira,40256179000167,17013259,10298356406
41647590470333,Dra. Ester Vieira,40256179000167,17013259,58421973673
49481270869913,Sr. João Vitor Moura,36945701000140,74054469,24971630570
49481270869913,Sr. João Vitor Moura,36945701000140,74054469,46973812031
69653796512496,Brenda da Costa,97284031000153,49759983,32761049543
69653796512496,Brenda da Costa,97284031000153,49759983,01729384579
66476303177208,Sra. Eloah das Neves,83026594000137,14247015,17608459220
66476303177208,Sra. Eloah das Neves,83026594000137,14247015,29840571630
83650833618579,Lucca Azevedo,47512680000196,85111530,74032681562
83650833618579,Lucca Azevedo,47512680000196,85111530,38621759446
24728732865153,Sophie da Conceição,10584269000116,38112603,40618573208
24728732865153,Sophie da Conceição,10584269000116,38112603,45137986291
46183162569738,Renan Araújo,71328569000129,51828186,25901346815
46183162569738,Renan Araújo,71328569000129,51828186,23015694707
46183162569738,Renan Araújo,71328569000129,51828186,60342157906
46183162569738,Renan Araújo,71328569000129,51828186,16378954020
46183162569738,Renan Araújo,71328569000129,51828186,38907126577
46183162569738,Renan Araújo,71328569000129,51828186,95437012616
80069114532501,Alice Oliveira,17856923000142,96503730,37284901560
80069114532501,Alice Oliveira,17856923000142,96503730,54061827308
61840440549444,Isabella das Neves,73240859000141,30402119,96057418220
61840440549444,Isabella das Neves,73240859000141,30402119,31027659470
82869176501486,Otávio Marques,47285903000120,43913669,21397480696
82869176501486,Otávio Marques,47285903000120,43913669,41567820930
82869176501486,Otávio Marques,47285903000120,43913669,42936017599
82869176501486,Otávio Marques,47285903000120,43913669,01987632559
85072292039530,Arthur Miguel Pacheco,92381076000122,52813462,24395061842
85072292039530,Arthur Miguel Pacheco,92381076000122,52813462,59621074380
22768666519428,João Gonçalves,41036257000180,33545414,29430718622
22768666519428,João Gonçalves,41036257000180,33545414,71306549884
